Repetition,"Start date","End date",Duration,Benchmark,"Class","Zram % (gb)","Tempo de CPU","Memoria media (KB)","Falhas maiores","Falhas menores",Swaps,"Troca de contextos","Troca de contextos voluntarias","Uso de cpu"
60,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
61,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
62,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","52%"
63,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
64,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
65,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
66,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
67,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","72%"
68,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
69,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
70,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","72%"
71,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
72,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
73,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
74,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
75,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
76,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
77,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
78,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
79,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
80,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
81,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
82,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
83,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
84,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
85,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
86,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
87,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
88,"14/11/2024 18:55:19","14/11/2024 18:55:19","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
89,"14/11/2024 18:55:19","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
90,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
91,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
92,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
93,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
94,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
95,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
96,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
97,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
98,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
99,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
100,"14/11/2024 18:55:20","14/11/2024 18:55:20","0:00.00","EP","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
1,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
2,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","72%"
3,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
4,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
5,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
6,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
7,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
8,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
9,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
10,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
11,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","70%"
12,"14/11/2024 18:55:30","14/11/2024 18:55:30","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
13,"14/11/2024 18:55:30","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
14,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
15,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
16,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
17,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
18,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
19,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
20,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
21,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
22,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
23,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
24,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
25,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
26,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
27,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
28,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
29,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
30,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
31,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
32,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
33,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
34,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
35,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
36,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
37,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
38,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
39,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
40,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
41,"14/11/2024 18:55:31","14/11/2024 18:55:31","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
42,"14/11/2024 18:55:31","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","54%"
43,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
44,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
45,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
46,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
47,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
48,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
49,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
50,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
51,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
52,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
53,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
54,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
55,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
56,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
57,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
58,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
59,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
60,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
61,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
62,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
63,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
64,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
65,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
66,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
67,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
68,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
69,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
70,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
71,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
72,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
73,"14/11/2024 18:55:32","14/11/2024 18:55:32","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
74,"14/11/2024 18:55:32","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
75,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
76,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
77,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
78,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
79,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
80,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
81,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
82,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
83,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
84,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
85,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
86,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
87,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
88,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
89,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","0","74%"
90,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
91,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
92,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
93,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
94,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
95,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
96,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
97,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
98,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
99,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
100,"14/11/2024 18:55:33","14/11/2024 18:55:33","0:00.00","EP","C"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
1,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
2,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
3,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
4,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
5,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
6,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
7,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
8,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
9,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
10,"14/11/2024 18:55:44","14/11/2024 18:55:44","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
11,"14/11/2024 18:55:44","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
12,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
13,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
14,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
15,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
16,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
17,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
18,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","0","75%"
19,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
20,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
21,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
22,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
23,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
24,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
25,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
26,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
27,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
28,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
29,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
30,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
31,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
32,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
33,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
34,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","0","75%"
35,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
36,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
37,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
38,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
39,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
40,"14/11/2024 18:55:45","14/11/2024 18:55:45","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
41,"14/11/2024 18:55:45","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
42,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
43,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
44,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
45,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
46,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
47,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
48,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
49,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
50,"14/11/2024 18:55:46","14/11/2024 18:55:46","0:00.00","FT","C","  0% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
