Repetition,"Start date","End date",Duration,Benchmark,"Class","Zram % (gb)","Tempo de CPU","Memoria media (KB)","Falhas maiores","Falhas menores",Swaps,"Troca de contextos","Troca de contextos voluntarias","Uso de cpu"
100,"13/11/2024 14:43:18","13/11/2024 14:43:18","0:00.00","CG","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
1,"13/11/2024 14:43:30","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
2,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
3,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","78%"
4,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","73%"
5,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","60%"
6,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","39%"
7,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
8,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
9,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
10,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","49%"
11,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
12,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
13,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
14,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","82%"
15,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
16,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","79%"
17,"13/11/2024 14:43:31","13/11/2024 14:43:31","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
18,"13/11/2024 14:43:31","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
19,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","71%"
20,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
21,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","49%"
22,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
23,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","79%"
24,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","63%"
25,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
26,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
27,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
28,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
29,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
30,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
31,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","45%"
32,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
33,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
34,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","64%"
35,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
36,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","65%"
37,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
38,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
39,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
40,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
41,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
42,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
43,"13/11/2024 14:43:32","13/11/2024 14:43:32","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
44,"13/11/2024 14:43:32","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","64%"
45,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
46,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
47,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
48,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
49,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
50,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
51,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
52,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
53,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
54,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
55,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
56,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
57,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
58,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
59,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
60,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
61,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
62,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
63,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
64,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
65,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
66,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
67,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","77%"
68,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
69,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
70,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
71,"13/11/2024 14:43:33","13/11/2024 14:43:33","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
72,"13/11/2024 14:43:33","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
73,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
74,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
75,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
76,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
77,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","46%"
78,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","80%"
79,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","80%"
80,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","79%"
81,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
82,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
83,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
84,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
85,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","49%"
86,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
87,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
88,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
89,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
90,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","50%"
91,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
92,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
93,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
94,"13/11/2024 14:43:34","13/11/2024 14:43:34","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
95,"13/11/2024 14:43:34","13/11/2024 14:43:35","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","41%"
96,"13/11/2024 14:43:35","13/11/2024 14:43:35","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
97,"13/11/2024 14:43:35","13/11/2024 14:43:35","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
98,"13/11/2024 14:43:35","13/11/2024 14:43:35","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
99,"13/11/2024 14:43:35","13/11/2024 14:43:35","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
100,"13/11/2024 14:43:35","13/11/2024 14:43:35","0:00.00","DC","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
1,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
2,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
3,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","1","1","66%"
4,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","53%"
5,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
6,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","53%"
7,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","63%"
8,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","47%"
9,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","75%"
10,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","46%"
11,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
12,"13/11/2024 14:43:45","13/11/2024 14:43:45","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
13,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
14,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
15,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
16,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
17,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
18,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
19,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
20,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
21,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
22,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
23,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","68%"
24,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
25,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
26,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
27,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
28,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
29,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
30,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","79%"
31,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
32,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
33,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
34,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
35,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
36,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
37,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
38,"13/11/2024 14:43:46","13/11/2024 14:43:46","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
39,"13/11/2024 14:43:46","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
40,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
41,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
42,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","58%"
43,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
44,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","77%"
45,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","78%"
46,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","49%"
47,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","1","1","76%"
48,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
49,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","46%"
50,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","65%"
51,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
52,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
53,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","76%"
54,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
55,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","59%"
56,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
57,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
58,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
59,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
60,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
61,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
62,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
63,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","64%"
64,"13/11/2024 14:43:47","13/11/2024 14:43:47","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
65,"13/11/2024 14:43:47","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","61%"
66,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
67,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
68,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
69,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
70,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
71,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
72,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
73,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
74,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
75,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
76,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","83%"
77,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
78,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
79,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
80,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","62%"
81,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
82,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","61%"
83,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
84,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","54%"
85,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
86,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
87,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
88,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
89,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","63%"
90,"13/11/2024 14:43:48","13/11/2024 14:43:48","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
