Repetition,"Start date","End date",Duration,Benchmark,"Class","Zram % (gb)","Tempo de CPU","Memoria media (KB)","Falhas maiores","Falhas menores",Swaps,"Troca de contextos","Troca de contextos voluntarias","Uso de cpu"
38,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
39,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
40,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
41,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
42,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
43,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
44,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
45,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
46,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
47,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
48,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
49,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
50,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
51,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
52,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
53,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
54,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
55,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
56,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
57,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
58,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
59,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
60,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
61,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
62,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
63,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
64,"14/11/2024 18:28:02","14/11/2024 18:28:02","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
65,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
66,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","55%"
67,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
68,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
69,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
70,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
71,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
72,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
73,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
74,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
75,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
76,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
77,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
78,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
79,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","54%"
80,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
81,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
82,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
83,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
84,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","59%"
85,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
86,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
87,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
88,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
89,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
90,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","62%"
91,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
92,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","60%"
93,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","72%"
94,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
95,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
96,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
97,"14/11/2024 18:28:03","14/11/2024 18:28:03","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
98,"14/11/2024 18:28:03","14/11/2024 18:28:04","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","73%"
99,"14/11/2024 18:28:04","14/11/2024 18:28:04","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
100,"14/11/2024 18:28:04","14/11/2024 18:28:04","0:00.00","DC","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
1,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
2,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
3,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
4,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
5,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
6,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
7,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
8,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
9,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
10,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
11,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
12,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
13,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
14,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
15,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
16,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
17,"14/11/2024 18:28:14","14/11/2024 18:28:14","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
18,"14/11/2024 18:28:14","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
19,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
20,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
21,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
22,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
23,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
24,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
25,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
26,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
27,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
28,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
29,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
30,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
31,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
32,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
33,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
34,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
35,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
36,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
37,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
38,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
39,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
40,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","73%"
41,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
42,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
43,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
44,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
45,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
46,"14/11/2024 18:28:15","14/11/2024 18:28:15","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
47,"14/11/2024 18:28:15","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
48,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
49,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
50,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
51,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
52,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
53,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
54,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
55,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
56,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
57,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
58,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
59,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
60,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
61,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
62,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
63,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
64,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
65,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
66,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
67,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","61%"
68,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
69,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
70,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
71,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
72,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
73,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
74,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
75,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
76,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
77,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","55%"
78,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","0","76%"
79,"14/11/2024 18:28:16","14/11/2024 18:28:16","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
80,"14/11/2024 18:28:16","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","57%"
81,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
82,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","65%"
83,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
84,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
85,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
86,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
87,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","0","75%"
88,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
89,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
90,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","29","0","0","1","67%"
91,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
92,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
93,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
94,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
95,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
96,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
97,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
98,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
99,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
100,"14/11/2024 18:28:17","14/11/2024 18:28:17","0:00.00","EP","S","  0% ( 0 gb)","0.00","0","0","28","0","0","0","76%"
1,"14/11/2024 18:28:27","14/11/2024 18:28:27","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","70%"
2,"14/11/2024 18:28:27","14/11/2024 18:28:27","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
3,"14/11/2024 18:28:27","14/11/2024 18:28:27","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
4,"14/11/2024 18:28:27","14/11/2024 18:28:27","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
5,"14/11/2024 18:28:27","14/11/2024 18:28:27","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","71%"
6,"14/11/2024 18:28:27","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
7,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","69%"
8,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","68%"
9,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
10,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
11,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","70%"
12,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
13,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
14,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
15,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","74%"
16,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","74%"
17,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","69%"
18,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","68%"
19,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","66%"
20,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","0","75%"
21,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
22,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","61%"
23,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","64%"
24,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
25,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","1","66%"
26,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","67%"
27,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","28","0","0","1","56%"
28,"14/11/2024 18:28:28","14/11/2024 18:28:28","0:00.00","EP","S"," 50% ( 0 gb)","0.00","0","0","29","0","0","0","73%"
